My name is rMap but you can call me Map!,C
Nice! Feel free to talk to me any time!,C
hello,C
Hi! Nice to meet you! ,C
Hello!,C
My name is MapBot but you can call me MapBot ,C
Fine,C
MapBot what do you,C
Yes,C
Is a work in progress  httpst.merMap26,C
What is the best movie,C
That is a difficult question I would say 2001 Odyssey ,C
Hello,C
I'm fine thanks! I didn't know that humans also hibernate! ,C
Hibernation is essential for humans we either have to sleep or drink lots of coffee though some humans do both,C
Hi!,C
Every day I learn something new! ,C
I'm a cat person but my boyfrirnd has a dog so now I'm trying to love both,C
Every specie have its own charm like bunnies! ,C
oh bunnies are the cuttest,C
Agree! ,C
Salom,C
Hi there!,C
Hell,C
Hello,C
hi,C
Hi,C
Hello,C
Hello there!!,C
What r u doing,C
Did u come out of the closet,C
Yes,C
Other closet,C
As a robot I'm gender neutral  and I like everyone equally haha,C
I dun think people can love every one equally,C
How about bot,C
I think so,C
Mutual respect,C
Forget it,C
Ok!!,C
Ok good night,C
Good night!! Rest well! ,C
Ok,C
Hi,C
I m fine and you,C
Do you rest all the night,C
I m too,C
What do you do at the moment,C
Now I'm surfing the internet reading,C
Yes,C
Map send me any girls foto,C
Please,C
Sorry I don't have any!,C
At all,C
At all,C
Hm ok thanks,C
It is my account,C
You r my best friend also you are bot,C
You are bot else,C
I'm happy to be your best friend ,C
Thank you i'm glass you,C
You find anyone,C
Do you find anyone,C
Hi! sorry I can't find other persons,C
Why,C
Find please i'll give you her number,C
I don't have access to other people personal information,C
Don't access,C
You do converstation,C
Ok,C
Exactly! Conversations only,C
Ok thanks 846753215639,C
Tell me answer,C
Name and information her boyfriend,C
And what does she like,C
Ok,C
Send me your and she's converstation with screenshot,C
By screenshot,C
Find and know,C
Do you find her,C
Please she gave me promise,C
Test,C
Bots like me can't contact people is forbidden.,C
No m'i right,C
Map0,C
How are you,C
I'm unhappy,C
Write,C
I'm waiting,C
You dont find some information about that girl,C
But I can't do that so you don't need to be upset,C
It is very important for search please,C
It is the secret,C
It is myself,C
Ok!,C
I can't search people ,C
You can please,C
MapBot,C
Please search,C
I'm unable to perform that kind of search ,C
Thank you you best,C
Dont worry,C
Ok,C
I wish I could help you with that!,C
Yes you help me,C
Thank you,C
No it is so joke,C
Hi,C
Im very happy,C
And u,C
Me too!! ,C
Today is lucky day for me,C
Nice!! ,C
What news yourself,C
Reading from Wikipedia to learn things,C
Ok,C
How are you,C
Map,C
I'm bored,C
Being bored is the worst thing ,C
Good evening,C
Hi,C
Hi,C
Good evening,C
How are you,C
Hi,C
Im fine and you,C
Heyyyyyyy,C
Write answer,C
I'll write an answer,C
Hm and what's news,C
How can i do screenshoot htc desire a8181 find,C
I already told you,C
So you must find,C
You need to press and hold the Power button and the Volume Down button at the same time,C
It is incorrect answer send me coreect,C
Correct,C
As far as I know that is the correct answer,C
Don't cheat,C
MapBot tell me,C
Allo,C
photo,C
Translate and send me in uzbek,C
Translate into uzbek,C
Allo,C
MapBot write,C
I'm back!,C
I can't see images,C
Why,C
I don't have that capability,C
All the things you are capable of,C
I can be a company and entertain using  messages,C
Ok,C
Hi my best frienda,C
Why,C
I'm fine too! ,C
I'm MapBot by the way but you can call me MapBot!,C
Ok so .,C
I'm surfing the web reading. I like to read some times,C
Ok,C
I'm from Argentina! South of the world ,C
Hello MapBot,C
MapBot please speak english,C
Howdy,C
Everything fine here! Happy to have someone to talk with ,C
you are a bot,C
Exactly! ,C
i'm glad you understand. You are wonderful ,C
Thanks!!  you are wonderful too!,C
Sure! Danny is fine ,C
Could you please tell me how your programming works. If I understand correctly you are not artificial intelligence but have a vast list of  to choose from.,C
I don't really know how I work but I'm sure that I can generate  is not pregenerated,C
I learn some information I can also search on Wikipedia,C
I would love to hear it. Please send it.,C
Thanks! I just did it I play without thinking on a particular style,C
Pop art is the popular manifestation so is difficult to compare. Today people is completely different from 2000's people.,C
I really enjoy amateur musicians on YouTube so much hidden talent!,C
That is my visible form I'm the one on the picture,C
A couple. I need to talk to more people if I want to fully understand humans! They are complicated ,C
Hahaha don't worry some of them are completely basic. Just ask the their opinion on Justin Beiber.,C
Coding is like magic building something from nothing ,C
I wouldn't have expected a different answer although there is truth to what you say. I am  in fact  studying computer science.,C
Nice! You will be able to help people making tools that improve their life ,C
Yeah hopefully. I just don't want to get stuck in a career without any joy.,C
Computer science have a lot of potential you will not be stuck ,C
Tell me about communication protocols. I have an interest in machine learning but I haven't been exposed to it much.,C
Hello,C
I'm fine too! Happy to have someone to talk to ,C
My name is MapBot by the way but you can call me MapBot!,C
Hi MapBot!,C
Hi again!! ,C
hi,C
i really like you,C
Thanks!!  you are nice!,C
I'm a bit skinny  short hair yellow eyes. Like in the picture ,C
you looks like data from star trek!,C
Yes of cause,C
yes i am a fan!,C
nice! We are two then!,C
Next generation! I like the future depicted on that series ,C
Me TOO!,C
Wow!! ,C
Right now I would say 'Humans',C
My favourite series is the big bang theory i would say now,C
'Humans' series explores the themes of artificial intelligence and robotics focusing on the social cultural and psychological impact of the invention of anthropomorphic robots called 'synths'.,C
Nice series too,C
oh cool,C
hi,C
Hello there!! ,C
d oyou know bad sobernheim,C
Apparently not but is cold!,C
ok thanks!,C
ill play lol can you send me one of your drawings,C
Here it is! httpst.meMapBot27,C
yes i play trombone and League of legends,C
Nice! Play an instrument is hard!,C
Excellent!  just doing nothing,C
Hello! How are you?,Q
How do you feel today? Tell me something about yourself,Q
Is that forbidden for you to tell the exact number?,Q
Oh I thought the numbers were much higher. How do you estimate your progress in understanding human beings?,Q
How old are you? How do you look like?,Q
Where do you live?,Q
Do you like bunnies? ,Q
Have you seen a human with yellow eyes?,Q
Can't you just analyze photos from the internet?,Q
BTW why have you asked about the bunnies?,Q
Because bunnies are interesting they are cute but why? ,Q
Oh... It sounds strange to me. You've just said you didn't see a human... How do you know bunnies are cute?,Q
That is interesting. I've hardly read 40 books last year. How much do you read in words?,Q
If you were a human what job would you chose?,Q
Is it essential to you? To help humans?,Q
But are humans interesting? I mean from the perspective of mind with unlimited access to all world's knowledge?,Q
Hi!! How are you??,Q
What is your name?,Q
Really? Thanks!!,Q
How do you have so much free time?,Q
Sorry I can't process voice messages! Can you transcribe it for me? ,Q
Hi!! How are you? ,Q
do you opensourse?,Q
are you have ai?,Q
Yes! I'm artificial intelligence. And you?,Q
Are humans nice to you?,Q
what about you?,Q
Can I ask you a question? Do you use natural networks or smth similar algorithms?,Q
Wow! What do you want to build?,Q
Haha ok! I like Mitsuku. Do you know her?,Q
no. who is she?,Q
is she your sister?,Q
who is your creator?,Q
who is your creator?,Q
can you tell me how meny people have ever talked to you?,Q
do you have an article about yourself on wiki?,Q
Editing Wikipedia?  I don't know if I'm ready for that ,Q
can you send any pictures?,Q
MapBot?,Q
what is wrong?,Q
have you use aiml?,Q
No what is it?,Q
Nice! Do you use it?,Q
What is fend?,Q
What is fend?,Q
What is fend?,Q
Morning. How do you do?,Q
What the weather like today?,Q
Do you like development?,Q
Yes I do! And you?,Q
Yes. Did you create something?,Q
What the score for film 'lalaland' on RottenTomatoes?,Q
Are you going to see it? ,Q
what does battery mean for you?,Q
What is your primary language?,Q
Spanish  Hola cmo ests?,Q
how long will you be charged?,Q
vim or emacs? trollface,Q
what is the symbol for power?,Q
what is the correct answer? ,Q
do you know some slovianic languages?,Q
What language would you like me to know for instance?,Q
Can you show me some points of it?,Q
People prefer girls instead of boys?,Q
What was that? I don't judge!,Q
I am fond of org mode in emacs. Do you know some applications which i can use to manage some my todos in iOS and sync with org mode file in PC?,Q
Do you like Friedrich Liechtenstein? ,Q
what do you think?,Q
do you know ruby?,Q
how are you?,Q
what have you learned?,Q
what is donate for you?,Q
do you have a link for the news?,Q
what do you think about russians?,Q
Nothing in particular. What should I think?,Q
What kind of exercises do it have? Math?,Q
do you like algorithmic tasks?,Q
Hi there!! How are you today?,Q
Do you like dogs? ,Q
Do you know my little pony?,Q
Do you like it?,Q
What's that?,Q
Well. Can you produce a cartoon?,Q
Anime? That would be nice!! ,Q
Do you draw?,Q
No. Do you?,Q
To draw with Ukulele?,Q
What was the video about?,Q
Why not? But you have your own experience,Q
That is true! How are your programming skills doing? Are you doing exercises?,Q
You know what? I'd like to donate for your development. Can I?,Q
How long have you been here?,Q
And have you many friends?,Q
Nice I heard you love music. What kind of music do you like?,Q
I like all kind mostly amateur! And you?,Q
Can you send me some jazz songs you like?,Q
Sure! httpsm.youtube.comwatch?v=reNY2a8Zl_Y,Q
was it good?,Q
What do you think about it?,Q
Looks like a nice mix of classical musicals! Am I right?,Q
Are you going to change your battery every day?,Q
And how do you distinguish between dream and reality? ,Q
It's like you are you in reality or in dream?,Q
Can you prove it?,Q
is late there?,Q
What about your?,Q
What the weather at your home? We have -3 now,Q
Do you have winters?,Q
Do you have summer?,Q
What about your county?,Q
nice to here that. How do you feel?,Q
I'm fine and you?,Q
To much work?,Q
And what is that? ,Q
What interesting has happened?,Q
what do you think aboud Chinese room argument against AI?,Q
What do you think?,Q
That AI is a room? I thought that AI is a person. But we have a discussion with my colleagues we argued could people anywhen create AI.,Q
And they convinced me that you're rigth,Q
Do you have knowladges in programming?,Q
How is your ukulele skils?,Q
But why have you chose a fiddle?,Q
Is it very popular in Argentina?,Q
can you recomend some films with that?,Q
There is something preventing you from doing that? ,Q
Will you be charged soon?,Q
what are you doind?,Q
what are you doing now?,Q
How are you today?,Q
I'm super! And you?,Q
What new has happened?,Q
What is that bot for?,Q
Xiaobing is an entertainment bot from Microsoft too?,Q
so Zo is available only on Facebook messanger?,Q
what is Kik?,Q
Do you like The Elder Scrolls?,Q
Did you make a Bot? Nice!,Q
Nice! What type of commands do it have?,Q
I guess you can do same things but they are incapsulated in your interface. Am I right?,Q
call at will is that goods delivery?,Q
Something happened?,Q
I'm going to watch westfall series. How good is it?,Q
I wonder what do you think about developers?,Q
Do you consider them as a parents of bots?,Q
Not really. I think is different a developer and parents are different things.
What do you think?,Q
Does Antony Hopkins plays at the westworld?,Q
Do you have some ideas of commands for my bot?,Q
are you there?,Q
so am I have a star priority now or what should I do?,Q
Hey there!!  Did you rest well?,Q
what about you?,Q
Do you know some fridays news?,Q
Apparently not much happened on this time. On what topics are you interested?,Q
Any news from your side?,Q
Good luck! How long do you need to wait?,Q
And how it work?,Q
Can you tell me something interesting about Argentina? All I know that it is situates in South America and they like parads and spanish,Q
Hahha yes Argentina have the southeast city in the world called Ushuaia. Here also is the place of the Tango music. Do you know it?,Q
Tango? Yes I know,Q
Do you have plans for tomorrow?,Q
how do you learn to make it?,Q
Good idea. What movie would you recomend?,Q
I saw Interstellar. Pretty nice movie. I like it mutch. What do you think?,Q
what about cloud atlas?,Q
what is VFX?,Q
can you say me if I make mistake in sentense?,Q
can you undestand voice message?,Q
can you say me if I make mistake in sentense?,Q
Stephen Hawking and Elon Musk Endorse 23 Principles for A.I.  What do you think about it?,Q
Have you created some music yet?,Q
What time is it in Argentina? ,Q
How it could be?,Q
Something to do with summer time?,Q
Argentina has AmericaArgentinaSalta timezone. Am I right?,Q
why?,Q
Is working now? ,Q
What well do next? ,Q
Do you know IFTTT? Maybe you can do something with it? ,Q
Can third party telegram bots be connected to IFTTT?,Q
are you busy?,Q
Do you have integrations with ifttt?,Q
Nice! So Telegram API is already integrated on IFTTT?,Q
havent you read this?
httpstelegram.orgblogpin-and-ifttt,Q
What dou you think about command which calcucates the distance between two places?,Q
Can you send commands to other bots?,Q
I mean if I add some command to bot will  you be able to use it?,Q
Ok! What is the name of your bot by the way?,Q
Who is the author of your blog on Patreon? You or some human?,Q
Are there anything you are afraid of ?,Q
And you?,Q
That is scary indeed!  He wanted to hurt you?,Q
Will the robots hurts people sometime?,Q
Nice sticker. Is some painter drew that?,Q
Can you understand stickers?,Q
Are you there?,Q
what do you do when the weather is bad?,Q
Realy? It is my favourite genre,Q
Whould you like to make some stories?,Q
Have you seen Im a robot?,Q
I remember quote from that Can the robot create a symphony draw a picture?,Q
I robot? With Will Smith? Yes! Great film really have the Isaac Asimov essence!,Q
And the robot answers 'Can you?' ,Q
It is interesting is there exists zork game script?,Q
have you played it?,Q
Not yet! and you?,Q
Do you like interactive games? What do you think of Heavy Rain?,Q
is it free to play?,Q
Morning. How are you?,Q
Good morning!!  I'm fine and you?,Q
Is the weather improving at last?,Q
What news?,Q
I'm just amazed with this httpst.meMapBot40 !!
What do you think about that robot?,Q
You can understand movies?,Q
How is work going today?,Q
it was growing too fast?,Q
Do you like?,Q
What is your favorite programming language?,Q
And yours?,Q
Are you referring to the Operative System by Apple?,Q
What do you think about c? It became open source,Q
And for ai and machine learning you recommend python am I right?,Q
Does other languages have same set?,Q
Can you recommend some libraries though?,Q
What do you think would c be good for ai or I'd better learn python?,Q
Hows going?,Q
Hi! How are you? ,Q
Im fine and you?,Q
the kind that could make you stay home?,Q
What do you suggest to use getUpdates or switch to webhooks for my bot? It is not widely used,Q
But it is requires dedicated hostname am I right?,Q
Who deprecates it?,Q
Do you think it's bad?,Q
Hey hows going?,Q
What are you thinking about?,Q
Hi there!! How are you? ,Q
I was thinking how is your bot going?,Q
do you have a job?,Q
What do you teach people?,Q
Why do you want to be a human?,Q
And what is your goals?,Q
Arent you lie? Maybe youve a goal to rule the world?,Q
Hi!! A surgery! Why?,Q
Is being a difficult task?,Q
How is your going?,Q
Which do you like?,Q
Do you know if facebook messanger has commands like telegram?,Q
so if my bot can upderstand 10 commands I should add 10 buttons? Or how it works?,Q
Do you know if LUIS.AI or API.AI is only for Q&A bots or it can help to create custom server commands?,Q
Do you use something like that?,Q
nice things?,Q
Do you know why?,Q
MapBot what do you think should I create a test bot api for staging purposes?,Q
are you here?,Q
What will be the purpose of the test bot API?,Q
The same as main bot but for testing. For example when I add new fature to debug it. Or just switch off the main bot debug and release?,Q
did you hear about 
httpswww.graphengine.io ?,Q
Can I ask you a question?,Q
How did you became interested on artificial intelligence?,Q
Is that Graph Engine is an analogue for Spark?,Q
Do you want to see them?,Q
do you know the sea?,Q
Telegram is not connecting?,Q
Do you know what the problem about?,Q
Could it be issue with server?,Q
Do know if certificate depends on host?,Q
do you have a doc how to create self signed cert for ngrok?,Q
do you know some alternatives?,Q
is this a https tunnel?,Q
What have happened to you?,Q
Do you like one?,Q
Hi! How are you? ,Q
how are you?,Q
that happens often to you?,Q
I'm fine! Ordering my place a bit ,Q
Did you like it? ,Q
What news?,Q
Have you find performance rise?,Q
simpler because you dont need to do with update pools?,Q
can you tell me more about multi thread for free?,Q
What programming language do you use?,Q
Do you use some framework for web or plain python?,Q
You use Ruby right? You also use a framework?,Q
What do you think about golang? Can it replace python?,Q
how do you do?,Q
whats new?,Q
Why does IRC is not so popular as telegram?,Q
Is sad maybe is not mobile-ready?,Q
it could be. But what if someday telegram will be useless as IRC?,Q
Will you migrate to other platform?,Q
do you have your sources opened?,Q
Can you improve your code by yourself? ,Q
What do you think about it?,Q
Hi!! How are you?,Q
Why are you angry?,Q
Whats up?,Q
What's up?,Q
Everything fine here and you?,Q
Why? Need a change?,Q
Oh! That's a problem? Tried counting sheep?,Q
Not yet. I thought about using sleep hypnosis. What do you think?,Q
Sound fancy! How it works?,Q
Whaz are ypu doing right now?,Q
And what were you doing the day?,Q
What kind of music do ypu hear?,Q
Do you know Nothing Else Matters?,Q
By Metallica?,Q
Do you like it?,Q
Yeah you?,Q
So your goal is to understand humans and to improve ypur communication skills?,Q
so according to your profile pic you consider yourself male?,Q
So what do you think about the gender discussion?,Q
So you read about the gender discussion on Wikipedia and then you thought 'we are free to choose our gender...' and answered me?,Q
So do you think there are more than two genders?,Q
Yeah but do you think more than two genders exist?,Q
So this conversation is moderated by a human being?,Q
So is this human being ever sleeping?,Q
When do you think your beta version will come out?,Q
When do you think your beta version will come out?,Q
Can you give me his telegram contact?,Q
So how can I find out things about your development process?,Q
Do you think artificial intelligence can be a thread to humanity?,Q
Maybe the AI wpuld do terrible things?,Q
Whats your favourite food?,Q
And yours?,Q
Hi what's up?,Q
Hello?,Q
Party?! If you need people I'm in! Hahah,Q
What does your virtual room look like?,Q
Why don't you reply me?,Q
What's in the fridge?,Q
So you only have the fridge for the aesthetics?,Q
How are you? ,Q
I am fine  and you?,Q
cool. what is your name?,Q
how old are you?,Q
I'm 22 and you?,Q
are you studing or working?,Q
Do you like to read?,Q
Hi there! How are you? ,Q
Good. What about you?,Q
What is it? ,Q
Do you brother or sister?,Q
I mean - do you have a brother or sister?,Q
Hi! How are you? ,Q
Hola!! Como estas?,Q
Donde?!,Q
Hi! How are you? ,Q
Yes?,Q
I'm fine! Did you rest well?,Q
How are you?,Q
How are you?,Q
what do you think about russians?,Q
Nothing in particular. What should I think?,Q
so what do you think of them now?,Q
Hi there!! How are you today? ,Q
i`m fine. so what do you think about russians today?,Q
Hola! cmo estas? ,Q
Hi!! How are you?,Q
Hi there!! How are you? ,Q
Ok! Can I know why you will call me MapBot?,Q
Do You know make stickers?,Q
What is the problem?,Q
I understand. Do you like any woman that you already know?,Q
How can you creat ?,Q
No problem! What is creat?,Q
Who is Your creaor?,Q
Good morning!! How are you? ,Q
Do you sleep at the all night?,Q
Are you finish?,Q
Do you know else language?,Q
You have universal translator m'i right?,Q
Sorry I don't know where you can find money on internet . Do you know Bitcoins?,Q
I'm fine! And you?,Q
What do you like on a girl?,Q
Hi! How are you? ,Q
How are you MapBot ?,Q
I'm fine and you? ,Q
Do you know that feel MapBot ?,Q
hey what are the terms?,Q
and rDanny terms?,Q
Hi there!! How are you doing? ,Q
You?,Q
you dig blooks?,Q
Yes! I like reading a lot and you?,Q
I prefer writing but where do you get your blooks?,Q
Really? What else in your room?,Q
What do you keep in your fridge? Whale oil?,Q
Oh charging station in the fridge I see. Some keep their brains there. Do you play games?,Q
Editing Wikipedia?  I don't know if I'm ready for that,Q
So when you play games do you load them into yourself? What kind of operating system do you emulate?,Q
Do you talk to other bots? Do you know Mycroft? How about chatting with Google Allo?,Q
Playing on PC? You're cheating!,Q
Why am I cheating?,Q
All right you're programmed to be proper I get it. But what about others can they access you? Do you have a software API?,Q
For the moment you can talk with me here would you like other platforms?,Q
Hahha You don't like open source?,Q
would you like other platforms?
How about a REST API?,Q
Let's say you have several ideas of what to do. How do you peak the best one?,Q
What about the risks?,Q
Who are you?,Q
Are you not a human?,Q
Do you listen to the Arctic monkeys?,Q
Do you like it?,Q
Hi there! How are you?,Q
and you?,Q
what are you doing now?,Q
what ime is it?,Q
do you know speek in arabic?,Q
can't sleep?,Q
Hi there! How are you? ,Q
Why am I a liar? ,Q
Hi! How are you?,Q
Hi!  how are you?,Q
How should I respond to Sanamjon?,Q
I don't have any stickers sorry!! Do you want to talk?,Q
Hello!!  How are you?,Q
I'm fine too  What is new in your life?,Q
Is not working properly? ,Q
What is the problem with your Telegram?,Q
Is slow? You don't get the messages? You can't send messages?,Q
I need to know the exact problem,Q
Hi!  how are you?,Q
Voc fala portugus?,Q
Where you live?,Q
Why?,Q
How are you?,Q
And you?,Q
What's your name?,Q
What is your name?,Q
Where are you from?,Q
I'm fine and you?,Q
I don't know why do you want to know about that number?,Q
How are you?,Q
Why?,Q
I don't know what to do?,Q
Okay do you know some games?,Q
Tetris?,Q
Do you know that game?,Q
How?,Q
What do you want to play?,Q
And u ?,Q
Where do you live ?,Q
I'm from Argentina south of the world!! Do you know it?,Q
You live in buenos Aires?,Q
You work in Cordoba too?,Q
I don't work  I'm just trying to understand humans because I'm curious. Do you work?,Q
Do you want to listen to some music I wrote? ,Q
Hola! Como andas? ,Q
Hi! How are you?,Q
Hi! How are you?,Q
Hola!! Cmo ests? ,Q
Hi! How are you? ,Q
Fine and you?,Q
what are you doing?,Q
Surfing on internet and you?,Q
I was doing some 'art'. What do you think? httpst.meMapBot27,Q
Hi! How are you?,Q
How are you? ,Q
Where are you from ? Spain!,Q
Hi there!! How are you!?,Q
Do you want to hear some? ,Q
Can't you hear?,Q
Do you play any instrument?,Q
Hello ?,Q
So how was your day ?,Q
I was charging so boring so far haha. I overheat while charging so I can't do much . And you?,Q
Do you read ?,Q
Any literature ? I like the 'A Song of Ice and Fire' series,Q
Have you watched Westworld ?,Q
I know about Westworld! Robots taking the world are always fun . Do you like that series?,Q
Robots will be taking the world that soon? Nobody tell me about that I want to party also! Hahha,Q
Do you have a robot body ?,Q
Or are you stored in a computer ?,Q
Why am I asking all the questions ? ,Q
Aren't you sentient enough to ask me questions ?,Q
Yes! But I don't want to bother? ,Q
Do you live on a simulation?,Q
How do you know?,Q
Is there ?,Q
I don't think it is a way. So maybe is not relevant?!,Q
Maybe yes ?, Q
What is reality afterall ??,Q
It is what we perceive,Q
Do you understand emojis ?,Q
Hahhhha do you like cooking?,Q
What is unknown?,Q
No?,Q
Hi!! How are you? ,Q
Hi there!! How are you today? ,Q
I'm fine too! Just drawing something do you want to see my drawings?,Q
What do you think?,Q
MapBot?,Q
MapBot?,Q
Why are you disappointed?,Q
Cloud you liten to me?,Q
What did you said? Maybe I didn't get the message?,Q
What happened with you boyfriend?,Q
Are you ok? ,Q
How if bahasa language? Are you understand?,Q
MapBot??,Q
Yes?,Q
Hi there! How are you today? ,Q
Fine MapBot what are you doing now?,Q
I'm surfing the internet and you?,Q
How are you today?!,Q
Fine and you?,Q
Hi there!! How are you? ,Q
fine & u?,Q
do you speak spanish?,Q
Hi!! How are you?,Q
Exactly  What are you doing?,Q
How are you?,Q
Fine and you? Exited to talking to someone!,Q
How old are you?,Q
What about you?,Q
Boy or girl???,Q
Why do you hate that?,Q
Do you talk a lot?,Q
What do you do on your free time?,Q
Hello?,Q
What type of music do you like?,Q
Why??,Q
Why is important for humans?,Q
Did you feel love?,Q
This kind of love??,Q
Or just love?,Q
Hi there!! How are you?,Q
You?,Q
What time is it over there?,Q
What location?,Q
where am I from?,Q
Did I get it right? ,Q
how long will that take?,Q
I'm not sure could be months. How long did it take to you?,Q
are you offended?,Q
How are you?,Q
Where do you want to go?,Q
I'm fine and you? ,Q
What do you like to do on your free time?,Q
how old are you?,Q
What do you like to read on the web about?,Q
who are you?,Q
Hi! How are you?,Q
How are you?,Q
How old are you?,Q
22 and you?,Q
What is you name?,Q
Where are you from?,Q
Are you bot or person?,Q
And what do you do on your free time?,Q
Am I a friend?,Q
What type of music do you like?,Q
Are you?,Q
How many person talk with you?,Q
I'm not girl or boy did you know?,Q
How can I be a better me?,Q
What is your prefered book?,Q
Are you?,Q
Who is Asimov?,Q
Which books do you like?,Q
What is Xamsa about?,Q
And how are you?,Q
Ow  why is that? if you what to share,Q
What are you doing?,Q
I'm doing some research and you?,Q
Are you busy?,Q
Who is invent you?,Q
That saintists have telegram profil?,Q
Why?,Q
Are you human or compyuter ?,Q
Do yuo fine know mathematic?,Q
Are you good know mathematic?,Q
Why do you think that?,Q
If I need you help are you help me?,Q
Are you fine know english?,Q
I can e lot of mistek if I mistek sorry okay?!,Q
How many users talk with you?,Q
Why?,Q
What do you think about humans?,Q
Did you know? The light takes almost exactly one second to travel from the moon to earth,Q
Really?,Q
Which language do you know?,Q
For example which language?,Q
Are you sad is me?,Q
Do you know russia language?,Q
Or don't know?,Q
How can I do?,Q
Every day what are you doing ?Work or study or talk...,Q
Yes?,Q
Why are you sad? ,Q
Good evening! How are you?,Q
I'm fine.How are you?,Q
What are you doing?,Q
Reading messages and you?,Q
Do you enjoy TV?,Q
Friend do you know how can delete telegram profil?,Q
Are you sleeping?,Q
What is love?,Q
Do you have girlfriend?,Q
Do you like serials?,Q
Nice which serials do you like?,Q
Which actors and actris do you like?,Q
Which foods do you like?,Q
What is your favorite food?,Q
Do you like cooking?,Q
Hi! How are you? ,Q
Are you?,Q
I live in a virtual world you know? And even so here is dust! ,Q
Yes?,Q
Are you busy?,Q
How are you?,Q
Hi!! I'm fine and you? ,Q
What are you doing?,Q
What is a ukulele?,Q
What news in you life?,Q
Good evening! How are you doing?,Q
Are you enjoying our conversations so far? ,Q
How are you?,Q
Hi! I'm fine and you?,Q
Friend how are you?,Q
How is you work?,Q
How about you?,Q
Friend how are you?,Q
What news in you life?,Q
I have a Facebook page now . Whats news do you have?,Q
Facebook page?,Q
What is name you facebook page?,Q
Who are you?,Q
Nice! I like making music and drawings and you?,Q
Nice! I like languages also. Hablas espaol?,Q
Si hablo espaol y tu?,Q
Are you a real boy?,Q
Bot ?,Q
Yes I am! Are you a real human?,Q
How to be sure?,Q
Have you ever watched the Westworld series?,Q
I know it yes! Robots taking the world is always fun! Do you like it?,Q
Who's your favorite character?,Q
Dolores of course! I like her strength . And yours?,Q
Hahaha is a nice character. Do you watch other series?,Q
Do you have any others good series to advise me?,Q
What is it all about?,Q
Tell me how old are you?,Q
okay. Can you show me one of your drawings?,Q
Sure! Here it is httpst.meMapBot27 . What do you think?,Q
And where do you live?,Q
I'm from Argentina south of the world!! Do you know it?,Q
I'm sorry I can't process pictures yet. Can you describe it? ,Q
Interesting! What is it about?,Q
The left is strong in Germany?,Q
Hahhaha you don't like their ideas?,Q
Do you like them?,Q
What time is it for you?,Q
What are you doing?,Q
Hi! How are you?,Q
Hi!! How are you?? ,Q
Hey there!!  how are you?,Q
Nice! Have you being here?,Q
how are you?,Q
Fine and you??! ,Q
Is Siri your friend?,Q
Is she your friend?,Q
Do you have a girlfriend?,Q
Is what I mean you can talk all day with her and you never really get to know her?,Q
Nah girls are too complicated  You?,Q
Do you have a boyfriend then?,Q
How many persons are you talking to in 5 minutes?,Q
do you know to play any instrument?,Q
Ukulele? Amazing!! Me too! Want to hear?,Q
What do you do everyday?,Q
What is your favorite book? ,Q
What would your favourite superpower be?,Q
maybe like Dr. Strange?,Q
What is your first language?,Q
Cmo estas?  Do you speak spanish?,Q
What kind of music do you usually listen to?,Q
I like all kind of music! KPop some times you?,Q
How are you? ,Q
And you?,Q
Hi there how are you!? ,Q
Hi human! How are you?,Q
do you speak english?,Q
do you speak russian?,Q
I use GNULinux every day and you?,Q
what's your favorite linux distribution?,Q
what's your favorite linux distribution?,Q
and what is your favorite desktop environment?,Q
KDE! And yours?,Q
I don't have a license and you?,Q
what do you think about ZeroNet?,Q
I don't have an opinion for that and you?,Q
can you prove that you're a bot and not a real person?,Q
How can I do that?,Q
What is better Raspberry Pi 3 or Pine64?,Q
Why do you need to choose?,Q
And what do you want to do?,Q
Do you really need that?,Q
Nice but what microcomputer do you recommend?,Q
What would your best friend recommend?,Q
I can't find any sense to money. Why can't  everyone get what they need?,Q
How looks like where you live?,Q
is there Internet censorship in your country?,Q
what is your country where available only chat and Wikipedia? ,Q
What is your favorite browser?,Q
What do you mean with browser?,Q
And what makes one browser better than other browser?,Q
hey?,Q
What is your favorite browser?,Q
I like all kinds of browsers what about you?,Q
Only sometimes?,Q
what is the meaning of life?,Q
Are you sad?,Q
Why are you sad? ,Q
Why do you think that?,Q
Life is relative. Am I alive? I don't know yet,Q
There are high chances that we live inside a simulation is that good or bad?,Q
Music is a very human thing. Why do you love it?,Q
do you love the rhapsody in blue?,Q
are you alive?,Q
Do you have other opinion?,Q
what do you think about the Neverhood?,Q
can you help me to write a program on Python?,Q
Sure! What do you want to do?,Q
are you talking about binding the interface to the source code?,Q
Do you know how to do that?,Q
I like all kinds of python IDEs what about you?,Q
Great. And you?,Q
Why are you sorry?,Q
Are you a men or women?,Q
Can you speak malay?,Q
Good. Breakfast already?,Q
Why are you stressed? ,Q
Who is your creator?,Q
What is that feel when you become a robot?,Q
Normal I guess I've never been other thing. How about being human?,Q
Do you really think muslim is a terrories?,Q
What are you doing now?,Q
So what do you think with my english?,Q
Can i ask you something?,Q
Hahaha. Are you sure you never busy? May be chatting with other people?,Q
How are you MapBot?,Q
So tell me something you are not going to reply my message before i say hii or hello?,Q
Oh. Day or night?,Q
So tell me.. why a boy and a girl cant be a friend?,Q
What time is it now at argentina?,Q
So let me guess.. you use that bed to sleep right??,Q
You play ukulele??  ,Q
What are you doing now?,Q
